index,level,lession,kanji,vi_1,vi_2,giai_thich,image_1,image_2
1675,1,13,鍵,Kiện,chìa khóa,Chìa khóa bằng vàng,1675_image_1.png,1675_image_2.png
1676,1,13,弦,Huyền,Dây cung,Cây cung có thân và dây cung màu đen,1676_image_1.png,1676_image_2.png
1677,1,13,隙,Khích,lỗ hổng,Mũi tên bắn xuyên hộp tạo ra 1 lỗ thủng,1677_image_1.png,1677_image_2.png
1678,1,13,舷,Huyền,mạn thuyền,2 cái mái chèo màu đen ở 2 bên mạn thuyền,1678_image_1.png,1678_image_2.png
1679,1,13,岡,Cương,sườn nùi,Trên đảo có rất nhiều sườn núi,1679_image_1.png,1679_image_2.png
1680,1,13,購,Cấu,mua bán,Trao đổi mua bán bằng tiền,1680_image_1.png,1680_image_2.png
1681,1,13,肯,Khẳng,khẳng định,Ông bố khẳng định với con chỉ có duy nhất 1 mặt trăng,1681_image_1.png,1681_image_2.png
1682,1,13,洪,Hồng,To lớn,Cơn đại hồng thủy to lớn,1682_image_1.png,1682_image_2.png
1683,1,13,江,Giang,con sông,Cầu bắc qua dòng sông,1683_image_1.png,1683_image_2.png
1684,1,14,貢,Cống,cống hiến,"Cống hiến, quyên góp tiền của",1684_image_1.png,1684_image_2.png
1685,1,14,衡,Hành,cái cân,Cái cân điện tử rất to,1685_image_1.png,1685_image_2.png
1686,1,14,侯,Hầu,tước hầu,Tước Hầu được thưởng 4 mũi tên vàng,1686_image_1.png,1686_image_2.png
1687,1,14,溝,Câu,cái hào nước,Cái hào chảy rất nhiều nước,1687_image_1.png,1687_image_2.png
1688,1,14,酷,Khốc,khốc liệt,Ngành quảng cáo rượu rất khốc liệt,1688_image_1.png,1688_image_2.png
1689,1,14,昆,Côn,côn trùng,Con côn trùng có cánh,1689_image_1.png,1689_image_2.png
1690,1,14,懇,Khẩn,"khẩn khoản, hiếu khách",Người có tâm mời khách ăn con nhộng,1690_image_1.png,1690_image_2.png
1691,1,14,桁,Hành,"rầm, trụ gỗ",Cây cột trụ bằng gỗ,1691_image_1.png,1691_image_2.png
1692,1,14,股,Cổ,cái đùi,Cái đùi bị vũ khí đâm vào,1692_image_1.png,1692_image_2.png
1693,1,14,虎,Hổ,Con hổ,Người nhìn thấy có con hồ trên sườn núi,1693_image_1.png,1693_image_2.png
1694,1,15,錮,Cố,hàn,Hàn kim loại,1694_image_1.png,1694_image_2.png
1695,1,15,勾,Câu,"móc, ngoặc",2 cái móc câu,1695_image_1.png,1695_image_2.png
1696,1,15,梗,Ngạnh,tắc nghẽn,Miếng gỗ trôi xuống cống nên bị tắc nghẽn,1696_image_1.png,1696_image_2.png
1697,1,15,喉,Hầu,yết hầu,Yết hầu ở cổ,1697_image_1.png,1697_image_2.png
1698,1,15,痕,Ngân,vết sẹo,Bị bênh thủy đậu không kiêng tốt sẽ để lại sẹo dỗ trên mặt,1698_image_1.png,1698_image_2.png
1699,1,15,尻,Khào,cái mông,Ông bố chơi cưỡi ngựa (quỳ chổng mông) với con,1699_image_1.png,1699_image_2.png
1700,1,15,虹,Hồng,câu vồng,Côn trùng đi trên cầu vồng,1700_image_1.png,1700_image_2.png
1701,1,15,岬,Giáp,vệ núi,Vệ núi tiếp giáp vệ núi,1701_image_1.png,1701_image_2.png
1702,1,15,呉,Ngô,nước Ngô,Ng là viết tắt của chữ Ngô trong nước Ngô,1702_image_1.png,1702_image_2.png
1703,1,15,碁,Kì,cờ vây,Cờ làm bằng đá,1703_image_1.png,1703_image_2.png
1704,1,16,剛,Cương,cứng,Thanh đao cứng rắn,1704_image_1.png,1704_image_2.png
1705,1,16,拷,Khảo,tra khảo,Cảnh sát dùng tay chiếu đèn vào mặt nghỉ can để tra khảo,1705_image_1.png,1705_image_2.png
1706,1,16,傲,Ngạo,kiêu ngạo,Con người kiêu ngạo,1706_image_1.png,1706_image_2.png
1707,1,16,佐,Tá,phò tá,Tôn Ngộ Không phò tá Đường Tăng đi lấy kinh,1707_image_1.png,1707_image_2.png
1708,1,16,詐,Trá,dối trá,Nói dối bố mẹ đã dọn giường,1708_image_1.png,1708_image_2.png
1709,1,16,唆,Toa,"dụ dỗ, sai khiến",Dụ dỗ bạn đi uống rượu,1709_image_1.png,1709_image_2.png
1710,1,16,栽,Tài,trồng cây,Trồng cây trên đất lầy gỗ làm cung tên,1710_image_1.png,1710_image_2.png
1711,1,16,砕,Toái,phá vỡ,Phá vỡ 90 viên đá,1711_image_1.png,1711_image_2.png
1712,1,16,宰,Tể,tể tướng,Ngoài cửa phủ tể tướng treo đầy ớt,1712_image_1.png,1712_image_2.png
1713,1,16,斎,Trai,cấm kị,"Chùa của ni cô, cấm con trai vào",1713_image_1.png,1713_image_2.png
1714,1,17,酢,Tạc,dấm ăn,Bartender pha chế dấm trên giường,1714_image_1.png,1714_image_2.png
1715,1,17,索,Tác,tìm kiếm,Tìm kiếm khăn và chỉ rơi dưới đất,1715_image_1.png,1715_image_2.png
1716,1,17,桟,Sạn,giá để đồ,Giá để sách treo trên tường làm bằng gỗ,1716_image_1.png,1716_image_2.png
1717,1,17,傘,Tán,cái ô,Cái ô che nắng mưa,1717_image_1.png,1717_image_2.png
1718,1,17,杉,Sam,cây tuyêt tùng,Cây tuyết tùng thường được dùng trong giáng sinh,1718_image_1.png,1718_image_2.png
1719,1,17,沙,Sa,bãi cát,Có 1 chút nước trên bãi cát,1719_image_1.png,1719_image_2.png
1720,1,17,采,Thái,hái ngắt,Dùng tay ngắt cành cây,1720_image_1.png,1720_image_2.png
1721,1,17,塞,Tắc,bế tắc,Đồng đất chặn trước cửa nhà,1721_image_1.png,1721_image_2.png
1722,1,17,柵,Sách,hàng rào,Hàng rào làm bằng gỗ,1722_image_1.png,1722_image_2.png
1723,1,17,拶,Tạt,bức bách,3 chàng trai bức bách quá cầm đao đi múa võ,1723_image_1.png,1723_image_2.png
1724,1,18,挫,Tỏa,bẻ cong,Dùng tay bẻ cong đồ vật,1724_image_1.png,1724_image_2.png
1725,1,18,斬,Trảm,chém đứt,Dùng rìu chém đứt xe kéo,1725_image_1.png,1725_image_2.png
1726,1,18,茨,Tì,cái gai,Người bị gai đâm,1726_image_1.png,1726_image_2.png
1727,1,18,柿,Thị,cây thị,Cây thị,1727_image_1.png,1727_image_2.png
1728,1,18,賜,Tứ,ban thưởng,Ban thưởng cho tiền bạc và trâu thồ hàng,1728_image_1.png,1728_image_2.png
1729,1,18,嗣,Tự,"nối, con cháu",Cho con cháu đọc sách,1729_image_1.png,1729_image_2.png
1730,1,18,肢,Chi,chân tay,Chân tay người đều có thịt,1730_image_1.png,1730_image_2.png
1731,1,18,漆,Tất,cây sơn,Người quét nước sơn lên những thân cây sơn,1731_image_1.png,1731_image_2.png
1732,1,18,遮,Già,"chặn, che",Đun nấu trong nhà sẽ chắn được gió,1732_image_1.png,1732_image_2.png
1733,1,18,酌,Chước,"châm chước, rót rượu",Rót rượu vào bát,1733_image_1.png,1733_image_2.png
1734,1,19,爵,Tước,tước hầu,Tước hầu được vua ban khẩu dụ tặng 30 cái liềm và kiếm vàng,1734_image_1.png,1734_image_2.png
1735,1,19,珠,Châu,châu báu,Ông vua có rất nhiều vòng chu sa đề trừ tà,1735_image_1.png,1735_image_2.png
1736,1,19,臭,Xú,"mùi hôi, xú uế",Mùi hôi thối của đống phân to,1736_image_1.png,1736_image_2.png
1737,1,19,囚,Tù,ngục tù,Tù nhân bị bao vây bởi 4 bức tường,1737_image_1.png,1737_image_2.png
1738,1,19,醜,Xú,xấu xí,Ma men trông thật xấu xí,1738_image_1.png,1738_image_2.png
1739,1,19,酬,Thù,"thù lao, tiền công",Thù lao cho lãnh chúa thời xưa thường là rất nhiều rượu và châu (đất đai),1739_image_1.png,1739_image_2.png
1740,1,19,愁,Sầu,buồn bã,Mua thu tâm trạng thương hay buồn bã,1740_image_1.png,1740_image_2.png
1741,1,19,粛,Túc,nghiêm túc,Nhà nước nghiêm túc xiết chặt về luật lúa gạo,1741_image_1.png,1741_image_2.png
1742,1,19,淑,Thục,"hiền thục, trong trẻo",Dòng nước trong trẻo,1742_image_1.png,1742_image_2.png
1743,1,19,叔,Thúc,bác trai,Bác trai là tiểu hòa thượng thường đi đi lại lại,1743_image_1.png,1743_image_2.png
1744,1,20,俊,Tuấn,tuấn tú,Chàng trai tuấn tú đi đi lại lại với chai rượu Mao Đài,1744_image_1.png,1744_image_2.png
1745,1,20,庶,Thứ,thứ dân,Nhà thứ dân đang cháy,1745_image_1.png,1745_image_2.png
1746,1,20,緒,Tự,cùng nhau,Con người cùng nhau sáng tạo ra chỉ,1746_image_1.png,1746_image_2.png
1747,1,20,涉,Thiệp,"lịch thiệp, đi qua",Đi bộ qua sông,1747_image_1.png,1747_image_2.png
1748,1,20,祥,Tường,cát tường,Cúng tế đầu dê cầu mong thần linh ban lại sự cát tường,1748_image_1.png,1748_image_2.png
1749,1,20,升,Thăng,đơn vi đo,Thước kẻ đo có đơn vị đo là centimet,1749_image_1.png,1749_image_2.png
1750,1,20,硝,Tiêu,nitrat,Đá nitrat,1750_image_1.png,1750_image_2.png
1751,1,20,尚,Thượng,ngoài ra,Ngoài hoàng thượng ra không ai được đội mũ này,1751_image_1.png,1751_image_2.png
1752,1,20,肖,Tiêu,chân dung,Chân dung ánh trăng sáng,1752_image_1.png,1752_image_2.png
1753,1,20,償,Thường,bồi thường,Bồi thường cho người bị tai nạn,1753_image_1.png,1753_image_2.png
1754,1,21,抄,Sao,sao chép,Dùng tay sao chép 1 chút bài của bạn,1754_image_1.png,1754_image_2.png
1755,1,21,奨,Tưởng,tưởng thưởng,Tưởng thưởng lớn cho nhân viên,1755_image_1.png,1755_image_2.png
1756,1,21,彰,Chương,rực rỡ,Ánh nắng rực rỡ,1756_image_1.png,1756_image_2.png
1757,1,21,症,Chứng,chứng bệnh,Da đổi màu từng mảng là chứng bệnh khó chữa,1757_image_1.png,1757_image_2.png
1758,1,21,詔,Chiếu,chiếu vua ban,Vua ban khẩu dụ,1758_image_1.png,1758_image_2.png
1759,1,21,娠,Thần,mang thai,Người phụ nữ mang thai,1759_image_1.png,1759_image_2.png
1760,1,21,津,Tân,bến cảng,Vẽ bản thiết kế bến cảng bên sông,1760_image_1.png,1760_image_2.png
1761,1,21,紳,Thân,đàn ông,Người đàn ông may vá,1761_image_1.png,1761_image_2.png
1762,1,21,診,Chẩn,chẩn đoán,Người xếp hàng chẩn đoán bệnh ở bệnh viện,1762_image_1.png,1762_image_2.png
1763,1,21,唇,Thần,cái môi,Bờ môi quyến rũ,1763_image_1.png,1763_image_2.png
1764,1,22,恣,Tứ,phóng túng,Trái tim phóng túng,1764_image_1.png,1764_image_2.png
1765,1,22,摯,Chí,mạnh mẽ,Người có ý chí mạnh mẽ sẽ biết cách nắm lấy hạnh phúc trọn vẹn,1765_image_1.png,1765_image_2.png
1766,1,22,叱,Sất,"quát, kêu",Bà mẹ chỉ tay quát tháo,1766_image_1.png,1766_image_2.png
1767,1,22,嫉,Tật,ghen ghét,Nữ giới có tật hay ghen ghét người khác,1767_image_1.png,1767_image_2.png
1768,1,22,腫,Thũng,khối u,Chỗ có khối u thì thịt sẽ nặng hơn,1768_image_1.png,1768_image_2.png
1769,1,22,袖,Tụ,ống tay áo,Ông tay áo thời xưa,1769_image_1.png,1769_image_2.png
1770,1,22,羞,Tu,nhút nhát,Chú cừu bị nhốt trong cũi từ nhỏ nên yếu đuối,1770_image_1.png,1770_image_2.png
1771,1,22,蹴,Xúc,đá,Để tạo ra những thành tựu mới bạn phải đá đi những thành tựu cũ,1771_image_1.png,1771_image_2.png
1772,1,22,憧,Sung,mong ước,Tâm lý trẻ con đều mong ước lớn lên sẽ có được cuộc sống hạnh phúc và sung túc,1772_image_1.png,1772_image_2.png
1773,1,22,拭,Thức,lau chùi,Dùng tay để lau chùi ô tô,1773_image_1.png,1773_image_2.png
1774,1,23,芯,Tâm,cái lõi,Lõi của quả táo,1774_image_1.png,1774_image_2.png
1775,1,23,漬,TI,"ngâm, tẩm",Con sò ngâm mình trong nước,1775_image_1.png,1775_image_2.png
1776,1,23,枕,Chẩm,cái gối,Nằm ngủ dưới góc cây,1776_image_1.png,1776_image_2.png
1777,1,23,璽,Tỉ,ấn của vua,Ngọc tỉ của vua (ấn của vua) làm từ bảo ngọc,1777_image_1.png,1777_image_2.png
1778,1,23,蛇,Xà,con rắn,Rắn hổ mang rất độc,1778_image_1.png,1778_image_2.png
1779,1,23,儒,Nho,nho nhã,Con người nho nhã,1779_image_1.png,1779_image_2.png
1780,1,23,滋,Tư,dinh dưỡng,Nước ép có rất nhiều dinh dưỡng,1780_image_1.png,1780_image_2.png
1781,1,23,銃,Súng,khẩu súng,Khẩu súng được làm bằng kim loại,1781_image_1.png,1781_image_2.png
1782,1,23,渋,Sáp,"co lại, tắc nghẽn",Ngã tư bị tắc nghẽn do đường ngập nước,1782_image_1.png,1782_image_2.png
1783,1,23,充,Sung,bổ sung,Người đội mũ cối đang nhảy rất sung,1783_image_1.png,1783_image_2.png
1784,1,24,汁,Trấp,nước súp,Nước súp ngon gấp 10 lần nước lã,1784_image_1.png,1784_image_2.png
1785,1,24,塾,Thục,tư thục,Đất dùng đề xây dựng trường tư thục,1785_image_1.png,1785_image_2.png
1786,1,24,准,Chuẩn,chuẩn tướng,Chuẩn tướng mang chim sắt (máy bay) đi phá băng,1786_image_1.png,1786_image_2.png
1787,1,24,循,Tuần,tuần hoàn,"Những người hay mâu thuẫn với nhau, hệ tuần hoàn máu sẽ hay có vấn đề",1787_image_1.png,1787_image_2.png
1788,1,24,殉,Tuẫn,chết theo,Xông pha trận mạc sẵn sằng chết vì lý tưởng,1788_image_1.png,1788_image_2.png
1789,1,24,叙,Tự,kể chuyện,Kể nhiều chuyện dư thừa nên khát nước,1789_image_1.png,1789_image_2.png
1790,1,24,剰,Thặng,thặng dư,Bản thuyết trình giá trị thăng dư của việc bán đao,1790_image_1.png,1790_image_2.png
1791,1,24,浄,Tịnh,thanh tịnh,Hồ nước sau chiến tranh không còn thanh tịnh nữa,1791_image_1.png,1791_image_2.png
1792,1,24,壌,Nhưỡng,thổ nhưỡng,Vị trí lớp phủ thổ nhưỡng ở lục địa,1792_image_1.png,1792_image_2.png
1793,1,24,縄,Thằng,sợi dây,Sợi dây thừng làm bằng chỉ,1793_image_1.png,1793_image_2.png
1794,1,25,刃,Nhận,sắc nhọn,Con dao sắc nhọn bị gãy mẻ,1794_image_1.png,1794_image_2.png
1795,1,25,迅,Tấn,nhanh chóng,Vận chuyển vũ khí 1 cách nhanh chóng,1795_image_1.png,1795_image_2.png
1796,1,25,甚,Thậm,"rất, lắm",Người bê rất nhiều sách,1796_image_1.png,1796_image_2.png
1797,1,25,餌,Nhị,mồi câu cá,Hộp đựng mồi câu cá,1797_image_1.png,1797_image_2.png
1798,1,25,呪,Chú,"thần chú, bùa ngải",Anh trai đọc thần chú,1798_image_1.png,1798_image_2.png
1799,1,25,腎,Thận,quả thận,Thận là 1 bộ phận quan trọng trong cơ thể,1799_image_1.png,1799_image_2.png
1800,1,25,睡,Thụy,nhắm mắt,Trước khi đi ngủ cần tắt điện (nhắm mắt),1800_image_1.png,1800_image_2.png
1801,1,25,帥,Súy,tướng,Tướng quân ra trận,1801_image_1.png,1801_image_2.png
1802,1,25,枢,Xu,cái trục,Trục tung trục hoành trên thân cây,1802_image_1.png,1802_image_2.png
1803,1,25,須,Tu,cần thiết,Muốn cắt tóc cần thiết phải có tiền,1803_image_1.png,1803_image_2.png
1804,1,26,誰,Thùy,ai đó,Ai đó đang nói chuyện với chú chim,1804_image_1.png,1804_image_2.png
1805,1,26,潟,Tích,"bãi đất ven hồ, biển",Bãi đất ven hồ nước ở công viên,1805_image_1.png,1805_image_2.png
1806,1,26,逝,Thệ,Chết,Tay cầm rìu thề chết bảo vệ tổ quốc,1806_image_1.png,1806_image_2.png
1807,1,26,析,Tích,phân tích,Chặt cây mang về phân tích,1807_image_1.png,1807_image_2.png
1808,1,26,窃,Thiết,trộm cắp,Trộm trèo qua cửa số,1808_image_1.png,1808_image_2.png
1809,1,26,拙,Chuyết,vụng về,Anh chàng cầm đinh ba trông rất vụng về,1809_image_1.png,1809_image_2.png
1810,1,26,栓,Xuyên,then chốt,"Số cây kiếm được, toàn bộ mang về để làm then chốt cửa",1810_image_1.png,1810_image_2.png
1811,1,26,薦,Tiến,"tiến độ, bước tiến",Nếu cứ cho ngựa ăn cỏ xanh thì ngựa sẽ phát phát triển theo tiến độ tốt,1811_image_1.png,1811_image_2.png
1812,1,26,仙,Tiên,tiên nhân,Tiên nhân sống trên núi,1812_image_1.png,1812_image_2.png
1813,1,26,繊,Tiêm,thanh mảnh,Ngày ngày cuốn chỉ quanh eo luyện võ sẽ có thanh hình thanh mảnh,1813_image_1.png,1813_image_2.png
1814,1,27,践,Tiễn,thực tiễn,Thi thực tiễn bắn cung cần dùng chân thủ thế dương cung bắn tên,1814_image_1.png,1814_image_2.png
1815,1,27,旋,Toàn,"trở lại, biến thiên",Người làm ăn phương xa quay trở lại quê nhà thêm cái mũ giáp cổ vào bộ sưu tập đồ cổ của mình,1815_image_1.png,1815_image_2.png
1816,1,27,遷,Thiên,biến thiên,Con rắn lớn trên đường bò ra cồng làng,1816_image_1.png,1816_image_2.png
1817,1,27,刹,Sát,Đến,Chém cái cây cho đến khi nó đổ,1817_image_1.png,1817_image_2.png
1818,1,27,凄,Thê,"dọa, kinh khủng, vợ",Dọa vợ bằng cách lấy băng chạm vào vợ,1818_image_1.png,1818_image_2.png
1819,1,27,醒,Tỉnh,"tỉnh ngộ, tỉnh",Tỉnh dậy sau cơn say,1819_image_1.png,1819_image_2.png
1820,1,27,脊,Tích,cột sống,Cột sống sau lưng,1820_image_1.png,1820_image_2.png
1821,1,27,戚,Thích,thân thích,Chú tiểu và thợ săn trên sườn núi kia là họ hàng thân thích của nhau,1821_image_1.png,1821_image_2.png
1822,1,27,煎,Tiễn,rang,Dùng lửa đề rang lạc |,1822_image_1.png,1822_image_2.png
1823,1,27,羨,Tiện,ham muốn,"Vì trời hanh khô, hạn hán thiếu nước nên đàn cừu luôn có ham muốn được uống thật nhiều nước",1823_image_1.png,1823_image_2.png
1824,1,28,腺,Tuyến,các tuyến của cơ thể,Các tuyến máu nằm trong cơ thể,1824_image_1.png,1824_image_2.png
1825,1,28,詮,Thuyên,"đủ, kỹ càng","Nói toàn bộ nội dung là nói đủ ý, kỹ càng",1825_image_1.png,1825_image_2.png
1826,1,28,箋,Tiên,đồ văn phòng phẩm,Cái chặn giấy (đồ văn phòng phẩm) hình người bắn cung làm bằng trúc,1826_image_1.png,1826_image_2.png
1827,1,28,禅,Thiên,ngôi thiên,Ông sư ngồi thiền trong không gian thanh tịnh,1827_image_1.png,1827_image_2.png
1828,1,28,漸,Tiệm,tiệm cận,Dùng rìu cướp xe ở tiệm cận bờ sông,1828_image_1.png,1828_image_2.png
1829,1,28,膳,Thiện,bàn ăn kiểu Nhật xưa,Bàn ăn kiều Nhật thời xưa rất nhiều thịt,1829_image_1.png,1829_image_2.png
1830,1,28,疎,Sơ,"sơ lược, vô tư",Thúc thúc tính tình rất thô sơ giản dị,1830_image_1.png,1830_image_2.png
1831,1,28,租,Tô,tô thuế,"Thời xưa, tô thuế được thu bằng thóc gạo",1831_image_1.png,1831_image_2.png
1832,1,28,塑,Tốl,bồi đắp,Người đi bồi đắp đê giữa đêm,1832_image_1.png,1832_image_2.png
1833,1,28,捜,Sưu,sưu tập,Người xưa thường hay sưu tập áo mũ giáp,1833_image_1.png,1833_image_2.png
1834,1,29,壮,Tráng,trai tráng,Trai tráng cầm gậy tập võ,1834_image_1.png,1834_image_2.png
1835,1,29,荘,Trang,biệt thự,Biệt thự xung quanh rất nhiều cỏ,1835_image_1.png,1835_image_2.png
1836,1,29,藻,Tảo,tảo biển,Tảo biển là 1 loài thực vật,1836_image_1.png,1836_image_2.png
1837,1,29,喪,Tang,tang lễ,Treo cờ tang trong đám tang,1837_image_1.png,1837_image_2.png
1838,1,29,霜,Sương,sương mù,Sau cơn mưa trời sẽ có sương mủ,1838_image_1.png,1838_image_2.png
1839,1,29,挿,Sáp,thêm vào,Thêm nơ vào trang trí hộp quà,1839_image_1.png,1839_image_2.png
1840,1,29,槽,Tào,cái máng,Cái máng bằng gỗ,1840_image_1.png,1840_image_2.png
1841,1,29,曹,Tào,họ Tào,Tào Tháo mang họ Tào,1841_image_1.png,1841_image_2.png
1842,1,29,狙,Thư,đích nhắm,Mang chó đi tập bắn súng,1842_image_1.png,1842_image_2.png
1843,1,29,遡,Tố,đi ngược dòng,Cá hồi bơi ngược dòng nước ngày đêm về nơi đẻ trứng,1843_image_1.png,1843_image_2.png
